contestId,index,name,type,tags,rating,points,solvedCount
2124,F2,Appending Permutations (Hard Version),PROGRAMMING,"['combinatorics', 'dp']",2800.0,2000.0,514
2124,F1,Appending Permutations (Easy Version),PROGRAMMING,"['combinatorics', 'dp']",2300.0,2000.0,1413
2124,E,Make it Zero,PROGRAMMING,"['constructive algorithms', 'greedy', 'math']",2100.0,2000.0,3555
2124,D,Make a Palindrome,PROGRAMMING,"['greedy', 'sortings', 'two pointers']",1700.0,1750.0,7522
2124,C,Subset Multiplication,PROGRAMMING,"['constructive algorithms', 'greedy', 'math', 'number theory']",1300.0,1250.0,13281
2124,B,Minimise Sum,PROGRAMMING,['greedy'],1000.0,1000.0,18356
2124,A,Deranged Deletions,PROGRAMMING,"['greedy', 'sortings']",800.0,500.0,18491
2123,G,Modular Sorting,PROGRAMMING,"['brute force', 'data structures', 'greedy', 'math', 'number theory', 'sortings']",2100.0,,2738
2123,F,Minimize Fixed Points,PROGRAMMING,"['constructive algorithms', 'number theory']",1700.0,,8775
2123,E,MEX Count,PROGRAMMING,"['binary search', 'data structures', 'greedy', 'sortings', 'two pointers']",1400.0,,13290
2123,D,Binary String Battle,PROGRAMMING,"['constructive algorithms', 'games', 'greedy']",1200.0,,20043
2123,C,Prefix Min and Suffix Max,PROGRAMMING,"['brute force', 'data structures']",1000.0,,28305
2123,B,Tournament,PROGRAMMING,['greedy'],800.0,,32766
2123,A,Blackboard Game,PROGRAMMING,['math'],800.0,,38757
2122,G,Tree Parking,PROGRAMMING,"['combinatorics', 'fft', 'math', 'trees']",3300.0,4000.0,202
2122,F,Colorful Polygon,PROGRAMMING,"['constructive algorithms', 'divide and conquer', 'geometry']",3400.0,3250.0,124
2122,E,Greedy Grid Counting,PROGRAMMING,"['combinatorics', 'dp', 'greedy', 'math']",2600.0,2500.0,958
2122,D,Traffic Lights,PROGRAMMING,"['brute force', 'data structures', 'divide and conquer', 'dp', 'graphs', 'greedy', 'shortest paths']",2400.0,2000.0,2280
2122,C,Manhattan Pairs,PROGRAMMING,"['constructive algorithms', 'geometry', 'greedy', 'math', 'sortings']",1700.0,1500.0,7647
2122,B,Pile Shuffling,PROGRAMMING,"['greedy', 'math']",1100.0,1000.0,14225
2122,A,Greedy Grid,PROGRAMMING,"['constructive algorithms', 'greedy']",800.0,500.0,18351
2121,H,Ice Baby,PROGRAMMING,"['binary search', 'brute force', 'data structures', 'dp', 'implementation', 'sortings']",2300.0,,1869
2121,G,Gangsta,PROGRAMMING,"['data structures', 'divide and conquer', 'math', 'sortings']",1900.0,,4503
2121,F,Yamakasi,PROGRAMMING,"['binary search', 'brute force', 'data structures', 'greedy', 'two pointers']",1800.0,,7110
2121,E,Sponsor of Your Problems,PROGRAMMING,"['dp', 'greedy', 'implementation', 'strings']",1500.0,,13096
2121,D,1709,PROGRAMMING,"['implementation', 'sortings']",1300.0,,16559
2121,C,Those Who Are With Us,PROGRAMMING,"['greedy', 'greedy', 'implementation']",1200.0,,19833
2121,B,Above the Clouds,PROGRAMMING,"['constructive algorithms', 'greedy', 'strings']",800.0,,30776
2121,A,Letter Home,PROGRAMMING,"['brute force', 'math']",800.0,,36718
2120,G,Eulerian Line Graph,PROGRAMMING,"['graphs', 'greedy', 'math']",3000.0,4000.0,96
2120,F,Superb Graphs,PROGRAMMING,"['2-sat', 'graphs']",2600.0,3000.0,337
2120,E,Lanes of Cars,PROGRAMMING,"['binary search', 'dp', 'ternary search']",2300.0,2500.0,1636
2120,D,Matrix game,PROGRAMMING,"['combinatorics', 'math']",1800.0,1750.0,5361
2120,C,Divine Tree,PROGRAMMING,"['constructive algorithms', 'greedy', 'math', 'sortings', 'trees']",1400.0,1250.0,11364
2120,B,Square Pool,PROGRAMMING,['geometry'],1000.0,750.0,16485
2120,A,Square of Rectangles,PROGRAMMING,"['geometry', 'math']",800.0,500.0,19228
2119,F,Volcanic Eruptions,PROGRAMMING,"['dfs and similar', 'dp', 'greedy', 'shortest paths', 'trees']",3300.0,3000.0,148
2119,E,And Constraint,PROGRAMMING,"['bitmasks', 'dp', 'greedy']",2600.0,2500.0,608
2119,D,Token Removing,PROGRAMMING,"['combinatorics', 'dp', 'math']",2100.0,2250.0,2944
2119,C,A Good Problem,PROGRAMMING,"['bitmasks', 'constructive algorithms', 'math']",1300.0,1500.0,14607
2119,B,Line Segments,PROGRAMMING,"['geometry', 'greedy', 'math']",1200.0,1000.0,16549
2119,A,Add or XOR,PROGRAMMING,"['bitmasks', 'greedy', 'math']",800.0,500.0,25309
2118,F,Shifts and Swaps,PROGRAMMING,"['data structures', 'graphs', 'hashing', 'trees']",3100.0,3500.0,230
2118,E,Grid Coloring,PROGRAMMING,"['constructive algorithms', 'geometry', 'greedy', 'math']",2400.0,2500.0,1258
2118,D2,"Red Light, Green Light (Hard version)",PROGRAMMING,"['binary search', 'brute force', 'data structures', 'dfs and similar', 'dp', 'graphs', 'implementation', 'math', 'number theory']",2200.0,1000.0,2172
2118,D1,"Red Light, Green Light (Easy version)",PROGRAMMING,"['brute force', 'dfs and similar', 'dp', 'graphs', 'implementation', 'number theory']",1700.0,1250.0,7651
2118,C,Make It Beautiful,PROGRAMMING,"['bitmasks', 'data structures', 'greedy', 'math']",1300.0,1000.0,16919
2118,B,Make It Permutation,PROGRAMMING,['constructive algorithms'],1200.0,1000.0,18634
2118,A,Equal Subsequences,PROGRAMMING,"['constructive algorithms', 'greedy']",800.0,500.0,27699
2117,H,Incessant Rain,PROGRAMMING,"['data structures', 'divide and conquer', 'sortings']",2500.0,,787
2117,G,Omg Graph,PROGRAMMING,"['brute force', 'dsu', 'graphs', 'greedy', 'shortest paths', 'sortings']",1900.0,,4456
2117,F,Wildflower,PROGRAMMING,"['combinatorics', 'dfs and similar', 'trees']",1800.0,,5339
2117,E,Lost Soul,PROGRAMMING,"['brute force', 'greedy']",1600.0,,10733
2117,D,Retaliation,PROGRAMMING,"['binary search', 'math', 'number theory']",1200.0,,20024
2117,C,Cool Partition,PROGRAMMING,"['data structures', 'greedy']",1200.0,,19307
2117,B,Shrink,PROGRAMMING,['constructive algorithms'],800.0,,30194
2117,A,False Alarm,PROGRAMMING,"['greedy', 'implementation']",800.0,,35204
2116,B,Gellyfish and Baby's Breath,PROGRAMMING,"['greedy', 'math', 'sortings']",1300.0,750.0,16045
2116,A,Gellyfish and Tricolor Pansy,PROGRAMMING,"['games', 'greedy']",800.0,500.0,25530
2115,F2,Gellyfish and Lycoris Radiata (Hard Version),PROGRAMMING,['data structures'],3500.0,3500.0,86
2115,F1,Gellyfish and Lycoris Radiata (Easy Version),PROGRAMMING,['data structures'],3500.0,2500.0,102
2115,E,Gellyfish and Mayflower,PROGRAMMING,"['dp', 'graphs']",3500.0,3000.0,210
2115,D,Gellyfish and Forget-Me-Not,PROGRAMMING,"['bitmasks', 'dp', 'games', 'greedy', 'math']",2900.0,2250.0,750
2115,C,Gellyfish and Eternal Violet,PROGRAMMING,"['combinatorics', 'dp', 'greedy', 'math', 'probabilities']",2700.0,1750.0,804
2115,B,Gellyfish and Camellia Japonica,PROGRAMMING,"['brute force', 'constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'greedy', 'trees']",2100.0,1250.0,3498
2115,A,Gellyfish and Flaming Peony,PROGRAMMING,"['constructive algorithms', 'dp', 'math', 'number theory']",1500.0,500.0,13197
2114,G,Build an Array,PROGRAMMING,"['brute force', 'constructive algorithms', 'dp', 'greedy', 'math', 'number theory']",2200.0,,1851
2114,F,Small Operations,PROGRAMMING,"['binary search', 'brute force', 'dfs and similar', 'dp', 'math', 'number theory', 'sortings']",2000.0,,4909
2114,E,Kirei Attacks the Estate,PROGRAMMING,"['dfs and similar', 'dp', 'greedy', 'trees']",1400.0,,12365
2114,D,Come a Little Closer,PROGRAMMING,"['brute force', 'greedy', 'implementation', 'math']",1400.0,,13334
2114,C,Need More Arrays,PROGRAMMING,"['dp', 'greedy']",1000.0,,28358
2114,B,Not Quite a Palindromic String,PROGRAMMING,"['greedy', 'math']",900.0,,28279
2114,A,Square Year,PROGRAMMING,"['binary search', 'brute force', 'math']",800.0,,39350
2113,F,Two Arrays,PROGRAMMING,"['constructive algorithms', 'dfs and similar', 'graphs', 'math']",2500.0,3000.0,789
2113,E,From Kazan with Love,PROGRAMMING,"['dfs and similar', 'graphs', 'implementation', 'trees']",2800.0,2500.0,352
2113,D,Cheater,PROGRAMMING,"['binary search', 'constructive algorithms', 'greedy', 'implementation']",2200.0,1750.0,2596
2113,C,Smilo and Minecraft,PROGRAMMING,"['brute force', 'constructive algorithms', 'greedy']",1700.0,1250.0,7275
2113,B,Good Start,PROGRAMMING,"['constructive algorithms', 'math']",1200.0,750.0,13213
2113,A,Shashliks,PROGRAMMING,"['greedy', 'math']",800.0,500.0,19138
2112,F,Variables and Operations,PROGRAMMING,"['graphs', 'greedy', 'shortest paths']",2800.0,,542
2112,E,Tree Colorings,PROGRAMMING,"['combinatorics', 'dfs and similar', 'dp', 'graphs', 'math', 'number theory', 'trees']",2200.0,,2900
2112,D,Reachability and Tree,PROGRAMMING,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']",1700.0,,8549
2112,C,Coloring Game,PROGRAMMING,"['binary search', 'brute force', 'greedy', 'two pointers']",1300.0,,16155
2112,B,Shrinking Array,PROGRAMMING,"['brute force', 'greedy']",1100.0,,19768
2112,A,Race,PROGRAMMING,"['implementation', 'math']",800.0,,27581
2111,G,Divisible Subarrays,PROGRAMMING,"['binary search', 'bitmasks', 'brute force', 'data structures', 'interactive']",2900.0,,353
2111,F,Puzzle,PROGRAMMING,"['brute force', 'constructive algorithms', 'greedy', 'math']",2400.0,,1315
2111,E,Changing the String,PROGRAMMING,"['binary search', 'data structures', 'greedy', 'implementation', 'sortings', 'strings']",1900.0,,5004
2111,D,Creating a Schedule,PROGRAMMING,"['constructive algorithms', 'data structures', 'greedy', 'implementation', 'sortings']",1400.0,,11013
2111,C,Equal Values,PROGRAMMING,"['brute force', 'greedy', 'two pointers']",1100.0,,17972
2111,B,Fibonacci Cubes,PROGRAMMING,"['brute force', 'dp', 'implementation', 'math']",1100.0,,16743
2111,A,Energy Crystals,PROGRAMMING,"['greedy', 'implementation', 'math']",800.0,,19998
2110,F,Faculty,PROGRAMMING,"['brute force', 'greedy', 'math', 'number theory']",2400.0,3000.0,1639
2110,E,Melody,PROGRAMMING,"['dfs and similar', 'graphs', 'implementation']",2300.0,2250.0,2145
2110,D,Fewer Batteries,PROGRAMMING,"['binary search', 'dfs and similar', 'dp', 'graphs', 'greedy', 'hashing']",1700.0,2000.0,7597
2110,C,Racing,PROGRAMMING,"['constructive algorithms', 'greedy']",1400.0,1500.0,14279
2110,B,Down with Brackets,PROGRAMMING,['strings'],900.0,750.0,24947
2110,A,Fashionable Array,PROGRAMMING,"['implementation', 'sortings']",800.0,500.0,27791
2109,F,Penguin Steps,PROGRAMMING,"['binary search', 'dfs and similar', 'flows', 'graphs', 'shortest paths']",3000.0,3000.0,231
2109,E,Binary String Wowee,PROGRAMMING,"['combinatorics', 'dp', 'strings']",2400.0,2500.0,1385
2109,D,D/D/D,PROGRAMMING,"['dfs and similar', 'graphs', 'greedy', 'shortest paths']",1900.0,1750.0,4836
2109,C3,Hacking Numbers (Hard Version),PROGRAMMING,"['constructive algorithms', 'interactive', 'math', 'number theory']",2600.0,500.0,2901
2109,C2,Hacking Numbers (Medium Version),PROGRAMMING,"['constructive algorithms', 'interactive', 'math', 'number theory']",1700.0,750.0,7881
2109,C1,Hacking Numbers (Easy Version),PROGRAMMING,"['bitmasks', 'constructive algorithms', 'interactive', 'math', 'number theory']",1500.0,1250.0,10324
2109,B,Slice to Survive,PROGRAMMING,"['bitmasks', 'greedy', 'math']",1200.0,1000.0,16053
2109,A,It's Time To Duel,PROGRAMMING,['implementation'],800.0,500.0,25301
2108,F,Fallen Towers,PROGRAMMING,"['binary search', 'greedy']",2900.0,3250.0,469
2108,E,Spruce Dispute,PROGRAMMING,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'implementation', 'shortest paths', 'trees']",2600.0,2750.0,736
2108,D,Needle in a Numstack,PROGRAMMING,"['binary search', 'brute force', 'implementation', 'interactive']",2200.0,2250.0,2216
2108,C,Neo's Escape,PROGRAMMING,"['binary search', 'brute force', 'data structures', 'dp', 'dsu', 'graphs', 'greedy', 'implementation']",1500.0,1500.0,13181
2108,B,SUMdamental Decomposition,PROGRAMMING,"['bitmasks', 'constructive algorithms', 'greedy', 'implementation', 'math']",1300.0,1250.0,13418
2108,A,Permutation Warm-Up,PROGRAMMING,"['combinatorics', 'greedy', 'math']",800.0,500.0,20886
2107,F2,Cycling (Hard Version),PROGRAMMING,"['binary search', 'brute force', 'data structures', 'dp', 'greedy']",2800.0,2500.0,408
2107,F1,Cycling (Easy Version),PROGRAMMING,"['binary search', 'brute force', 'dp', 'greedy']",2300.0,2250.0,1637
2107,E,Ain and Apple Tree,PROGRAMMING,"['binary search', 'constructive algorithms', 'greedy', 'math', 'trees']",2600.0,2750.0,774
2107,D,Apple Tree Traversing,PROGRAMMING,"['brute force', 'dfs and similar', 'greedy', 'implementation', 'trees']",2100.0,2000.0,3219
2107,C,Maximum Subarray Sum,PROGRAMMING,"['binary search', 'constructive algorithms', 'dp', 'implementation', 'math']",1500.0,1500.0,10841
2107,B,Apples in Boxes,PROGRAMMING,"['games', 'greedy', 'math']",1100.0,750.0,18290
2107,A,LRC and VIP,PROGRAMMING,"['greedy', 'number theory']",800.0,250.0,20957
2106,G2,Baudelaire (hard version),PROGRAMMING,"['binary search', 'dfs and similar', 'divide and conquer', 'implementation', 'interactive', 'trees']",2500.0,,544
2106,G1,Baudelaire (easy version),PROGRAMMING,"['binary search', 'constructive algorithms', 'divide and conquer', 'greedy', 'interactive', 'trees']",2200.0,,1488
2106,F,Goblin,PROGRAMMING,"['dfs and similar', 'dp', 'dsu', 'greedy', 'math']",1900.0,,4030
2106,E,Wolf,PROGRAMMING,"['binary search', 'greedy', 'math']",1800.0,,5506
2106,D,Flower Boy,PROGRAMMING,"['binary search', 'dp', 'greedy', 'two pointers']",1500.0,,11233
2106,C,Cherry Bomb,PROGRAMMING,"['greedy', 'math', 'sortings']",1000.0,,23735
2106,B,St. Chroma,PROGRAMMING,"['constructive algorithms', 'greedy', 'math']",900.0,,26502
2106,A,Dr. TC,PROGRAMMING,"['brute force', 'math']",800.0,,34284
2104,G,Modulo 3,PROGRAMMING,"['data structures', 'divide and conquer', 'dsu', 'graphs', 'trees']",2700.0,,474
2104,F,Numbers and Strings,PROGRAMMING,"['binary search', 'brute force', 'dfs and similar', 'dp', 'implementation', 'math']",2600.0,,658
2104,E,Unpleasant Strings,PROGRAMMING,"['binary search', 'dp', 'greedy', 'strings']",1700.0,,7345
2104,D,Array and GCD,PROGRAMMING,"['binary search', 'greedy', 'math', 'number theory']",1400.0,,12004
2104,C,Card Game,PROGRAMMING,"['brute force', 'constructive algorithms', 'games', 'greedy', 'math']",1100.0,,16179
2104,B,Move to the End,PROGRAMMING,"['brute force', 'data structures', 'dp', 'greedy', 'implementation']",1000.0,,19010
2104,A,Three Decks,PROGRAMMING,['math'],800.0,,24452
2103,F,Maximize Nor,PROGRAMMING,"['bitmasks', 'data structures', 'dp', 'implementation', 'sortings']",2600.0,3000.0,556
2103,E,Keep the Sum,PROGRAMMING,"['constructive algorithms', 'implementation', 'two pointers']",2600.0,2750.0,535
2103,D,Local Construction,PROGRAMMING,"['constructive algorithms', 'dfs and similar', 'implementation', 'two pointers']",2000.0,2000.0,3663
2103,C,Median Splits,PROGRAMMING,"['binary search', 'greedy', 'implementation', 'sortings']",1600.0,1500.0,9721
2103,B,Binary Typewriter,PROGRAMMING,"['greedy', 'math']",1100.0,1000.0,16678
2103,A,Common Multiple,PROGRAMMING,"['brute force', 'greedy', 'implementation', 'math']",800.0,500.0,23691
2102,B,The Picky Cat,PROGRAMMING,"['implementation', 'sortings']",900.0,500.0,18272
2102,A,Dinner Time,PROGRAMMING,"['constructive algorithms', 'math']",900.0,250.0,19718
2101,F,Shoo Shatters the Sunshine,PROGRAMMING,"['combinatorics', 'dp', 'trees']",3300.0,3750.0,125
2101,E,Kia Bakes a Cake,PROGRAMMING,"['data structures', 'dp', 'greedy', 'trees']",3100.0,3250.0,239
2101,D,Mani and Segments,PROGRAMMING,"['data structures', 'implementation', 'sortings', 'two pointers']",2500.0,2500.0,927
2101,C,23 Kingdom,PROGRAMMING,"['binary search', 'brute force', 'data structures', 'greedy', 'ternary search', 'two pointers']",2200.0,2000.0,2060
2101,B,Quartet Swapping,PROGRAMMING,"['brute force', 'data structures', 'divide and conquer', 'greedy', 'sortings']",1800.0,1250.0,6208
2101,A,Mex in the Grid,PROGRAMMING,"['constructive algorithms', 'implementation']",1300.0,500.0,12583
2098,B,Sasha and the Apartment Purchase,PROGRAMMING,"['math', 'sortings']",1400.0,1250.0,7039
2098,A,Vadim's Collection,PROGRAMMING,"['brute force', 'greedy']",800.0,500.0,13712
2097,F,Lost Luggage,PROGRAMMING,"['dp', 'flows']",3500.0,3500.0,112
2097,E,Clearing the Snowdrift,PROGRAMMING,"['data structures', 'dfs and similar', 'dp', 'greedy']",3100.0,3000.0,179
2097,D,Homework,PROGRAMMING,"['bitmasks', 'math', 'matrices']",2800.0,2000.0,457
2097,C,Bermuda Triangle,PROGRAMMING,"['chinese remainder theorem', 'geometry', 'implementation', 'math', 'number theory']",2400.0,1500.0,890
2097,B,Baggage Claim,PROGRAMMING,"['combinatorics', 'dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'math', 'trees']",2300.0,1000.0,1702
2097,A,Sports Betting,PROGRAMMING,"['2-sat', 'brute force', 'math', 'sortings']",1400.0,500.0,7660
2096,H,Wonderful XOR Problem,PROGRAMMING,"['bitmasks', 'combinatorics', 'dp', 'fft', 'math']",3200.0,3500.0,144
2096,G,Wonderful Guessing Game,PROGRAMMING,"['bitmasks', 'constructive algorithms', 'interactive']",3200.0,2750.0,378
2096,F,Wonderful Impostors,PROGRAMMING,"['data structures', 'implementation', 'two pointers']",3100.0,2750.0,419
2096,E,Wonderful Teddy Bears,PROGRAMMING,"['greedy', 'implementation', 'sortings']",2400.0,2000.0,1903
2096,D,Wonderful Lightbulbs,PROGRAMMING,"['combinatorics', 'constructive algorithms', 'math']",2000.0,1750.0,5181
2096,C,Wonderful City,PROGRAMMING,"['dp', 'implementation']",1700.0,1500.0,7458
2096,B,Wonderful Gloves,PROGRAMMING,"['greedy', 'math', 'sortings']",1100.0,750.0,15628
2096,A,Wonderful Sticks,PROGRAMMING,"['constructive algorithms', 'greedy']",800.0,500.0,19814
2094,H,La Vaca Saturno Saturnita,PROGRAMMING,"['binary search', 'brute force', 'math', 'number theory']",1900.0,,3460
2094,G,Chimpanzini Bananini,PROGRAMMING,"['data structures', 'implementation', 'math']",1700.0,,7089
2094,F,Trulimero Trulicina,PROGRAMMING,['constructive algorithms'],1600.0,,10435
2094,E,Boneca Ambalabu,PROGRAMMING,['bitmasks'],1200.0,,17118
2094,D,Tung Tung Sahur,PROGRAMMING,"['greedy', 'strings', 'two pointers']",1100.0,,21869
2094,C,Brr Brrr Patapim,PROGRAMMING,['math'],900.0,,28254
2094,B,Bobritto Bandito,PROGRAMMING,"['brute force', 'constructive algorithms']",800.0,,31006
2094,A,Trippi Troppi,PROGRAMMING,['strings'],800.0,,49861
2093,G,Shorten the Array,PROGRAMMING,"['binary search', 'bitmasks', 'data structures', 'dfs and similar', 'greedy', 'strings', 'trees', 'two pointers']",1900.0,,3432
2093,F,Hackers and Neural Networks,PROGRAMMING,"['bitmasks', 'brute force', 'greedy']",1800.0,,5548
2093,E,Min Max MEX,PROGRAMMING,"['binary search', 'brute force', 'greedy']",1500.0,,12332
2093,D,Skibidi Table,PROGRAMMING,"['bitmasks', 'implementation']",1400.0,,11541
2093,C,Simple Repetition,PROGRAMMING,"['math', 'number theory']",1000.0,,28703
2093,B,Expensive Number,PROGRAMMING,"['greedy', 'math']",900.0,,28810
2093,A,Ideal Generator,PROGRAMMING,['math'],800.0,,38162
2092,F,Andryusha and CCB,PROGRAMMING,"['brute force', 'constructive algorithms', 'greedy', 'math', 'number theory', 'strings']",2900.0,3000.0,380
2092,E,She knows...,PROGRAMMING,"['combinatorics', 'constructive algorithms', 'graphs', 'math']",2100.0,2250.0,3544
2092,D,Mishkin Energizer,PROGRAMMING,"['brute force', 'constructive algorithms', 'greedy', 'implementation', 'strings']",1800.0,1750.0,6403
2092,C,Asuna and the Mosquitoes,PROGRAMMING,"['constructive algorithms', 'greedy', 'math']",1200.0,1250.0,21071
2092,B,Lady Bug,PROGRAMMING,"['brute force', 'constructive algorithms', 'implementation', 'math']",1000.0,750.0,23279
